pickup_cluster,day_of_month,weekday,hour,avg_ride_value,p25_ride_value,p75_ride_value
2,7,0,5,1.9451785714285716,1.3882500000000002,2.476125
2,7,0,6,2.3868125,2.0940000000000003,2.4683125
2,7,0,7,2.21975,2.0425,2.5445625
2,7,0,8,2.3603928571428567,1.8028749999999998,2.892875
2,7,0,9,2.0701785714285714,1.766375,2.3356250000000003
2,7,0,10,1.43475,1.0875,1.87825
2,7,0,11,1.54875,1.073,2.18075
2,7,0,12,2.0080750000000003,1.9629375,2.2630625
2,7,0,13,1.7716111111111112,0.93025,2.232
2,7,0,14,1.704675,1.1524999999999999,2.2015625
2,7,0,15,1.8271818181818182,1.545625,2.1397500000000003
2,7,0,16,2.1175166666666665,1.848125,2.284875
2,7,0,17,2.0433,1.974,2.186
2,7,0,18,1.9315357142857141,1.4455,2.4785000000000004
2,7,0,19,2.176875,1.8015,2.539
2,7,0,20,2.1149583333333335,1.8456875,2.186875
2,7,0,21,2.0571785714285715,2.02725,2.33125
2,7,0,22,2.3024,1.94,2.5380000000000003
2,7,0,23,2.3025,2.0391250000000003,2.9160625000000002
2,8,1,0,2.2111875000000003,2.0009375,2.36075
2,8,1,1,0.38475,0.38475,0.38475
2,8,1,2,2.479,2.479,2.479
2,8,1,3,1.9339000000000002,1.69825,2.07425
2,8,1,4,2.005125,1.6663124999999999,2.3439375
2,8,1,5,2.06546875,2.0126875,2.2784375
2,8,1,6,2.3792954545454545,2.16775,2.7720000000000002
2,8,1,7,2.2629564021255573,1.9290625000000001,2.5823125
2,8,1,8,2.374788461538462,2.1345,2.6555
2,8,1,9,1.9576363636363636,1.735375,2.344125
2,8,1,10,2.234421927060458,1.96425,2.5218517447116024
2,8,1,11,2.105868991403852,1.9132529391969608,2.5225
2,8,1,12,1.9887188629186459,1.71425,2.291595217942396
2,8,1,13,1.8304193737366816,1.64425,2.4175
2,8,1,14,1.7522040692284448,1.138875,2.2257499999999997
2,8,1,15,2.03533167726837,1.43325,2.5287410273933175
2,8,1,16,2.026884077357288,1.700625,2.276
2,8,1,17,2.0616666666666665,1.4129375,2.479375
2,8,1,18,1.943640394506808,1.042125,2.3976875
2,8,1,19,2.111388888888889,1.89925,2.309
2,8,1,20,2.236808382408897,1.8661039442489706,2.441
2,8,1,21,1.8574281769178718,1.6575716637064497,2.2316141069988706
2,8,1,22,2.0930833333333334,1.4285,2.655
2,8,1,23,2.1301253695212283,1.8780000000000001,2.409
2,9,2,0,1.8318106446058833,1.7128124999999998,2.2938125
2,9,2,1,2.106,2.076125,2.135875
2,9,2,2,2.64575,2.441375,2.8501250000000002
2,9,2,3,1.7308499341092292,1.5576499011638436,1.9471499011638436
2,9,2,4,1.9083333333333334,1.7432500000000002,2.170375
2,9,2,5,1.6954375,1.3908749999999999,1.8966875
2,9,2,6,1.9622463198637425,2.09025,2.2924815993187133
2,9,2,7,1.6957769966369123,1.3185,2.434125
2,9,2,8,2.32263757233785,2.127538440392046,2.65875
2,9,2,9,1.8433979325742014,1.797875,2.21525
2,9,2,10,2.0582115384615385,1.822,2.40975
2,9,2,11,1.9007038477881968,1.2559375,2.486125
2,9,2,12,2.2456065169329107,2.007625,2.5279097753993662
2,9,2,13,1.6130454545454547,1.169,2.0291249999999996
2,9,2,14,1.8087219935435335,1.2574999999999998,2.237776273947288
2,9,2,15,2.1688950232787008,1.9103380471845581,2.336875
2,9,2,16,2.1990977747758627,1.98631498649138,2.4244375000000002
2,9,2,17,1.3069865203426534,0.95325,1.61325
2,9,2,18,1.976850744794799,1.4245,2.36175
2,9,2,19,1.7833055555555555,1.57175,1.941
2,9,2,20,1.9632435192110809,1.6144375,2.4794837980277022
2,9,2,21,2.02021830149238,1.8716249999999999,2.278748742713311
2,9,2,22,1.565,1.295,1.835
2,9,2,23,1.9878928571428571,1.130375,2.9240000000000004
2,10,3,0,2.026384016345932,1.81325,2.325634016345932
2,10,3,1,2.1915,2.106,2.264125
2,10,3,2,2.398,2.398,2.398
2,10,3,3,1.3731814386494754,1.1820222119337884,1.6319999460404242
2,10,3,4,1.5546279634384306,0.9255,2.087
2,10,3,5,1.1509285714285713,0.99925,1.5715
2,10,3,6,1.8724761885579093,1.20025,2.351
2,10,3,7,1.8409016764336446,1.447392529300933,2.2176875000000003
2,10,3,8,1.7294444444444443,1.3945,2.1365
2,10,3,9,1.8582863066934519,1.4783170927018328,2.1681874999999997
2,10,3,10,1.853,1.4021875,2.3290625
2,10,3,11,2.3747007172103802,2.08565143442076,2.6924375
2,10,3,12,1.956394438078332,1.6326833142349957,2.5295625
2,10,3,13,2.315301156756745,1.96975,2.32
2,10,3,14,1.724725364251591,1.3251249999999999,2.045405499214128
2,10,3,15,1.96371875,1.6927500000000002,2.130125
2,10,3,16,2.2649310256625586,2.1656875,2.366702564156397
2,10,3,17,1.723482062038553,0.950375,2.2123836861156585
2,10,3,18,2.208025,2.13,2.3143124999999998
2,10,3,19,1.864725,1.8721875,2.276125
2,10,3,20,1.7968919014807765,1.070125,2.15675
2,10,3,21,1.7057484815418749,1.195625,2.2455
2,10,3,22,2.400854252242988,1.8552499999999998,3.0648125
2,10,3,23,2.0692764871147054,1.9334375,2.27075
2,11,4,0,2.2505,2.25125,2.3775
2,11,4,1,2.2838333333333334,2.074375,2.402625
2,11,4,2,2.4455,2.1378125,2.37875
2,11,4,3,1.88875,1.88875,1.88875
2,11,4,4,1.8645,1.60325,2.2745
2,11,4,5,1.964864162612089,1.5384375,2.1701447838257444
2,11,4,6,1.94921875,1.4755,2.5869999999999997
2,11,4,7,2.0376491960865133,1.37,2.50175
2,11,4,8,2.1125690695743606,1.616018021807704,2.5462499999999997
2,11,4,9,1.370706642406462,0.6900625,2.0994375
2,11,4,10,2.011733390829826,2.0026875,2.2904375000000003
2,11,4,11,1.6574526955708544,1.3745583965798478,2.135125
2,11,4,12,1.9334869108516273,1.5585624999999999,2.440625
2,11,4,13,2.013136421730968,1.321375,2.652727476058388
2,11,4,14,1.967831372824706,1.7935,2.32575
2,11,4,15,2.1070258057348306,1.816,2.343
2,11,4,16,2.609411020107038,2.1946250000000003,3.0930625
2,11,4,17,1.761275,1.088,2.3644375
2,11,4,18,1.88346875,1.62625,2.0270625
2,11,4,19,1.873986527984633,1.5775,2.321
2,11,4,20,1.813720588235294,1.3155,2.18125
2,11,4,21,2.296125,2.2074374999999997,2.3659375000000002
2,11,4,22,1.47084375,1.345625,1.8318124999999998
2,11,4,23,1.8118125,1.63275,2.2630625
2,12,5,0,2.3357757423286576,2.1815,2.4846636134929865
2,12,5,1,2.208875,2.1340624999999998,2.2836875
2,12,5,2,2.083875,1.9653125,2.2024375000000003
2,12,5,3,1.5433124999999999,1.2330625,1.93175
2,12,5,4,2.2508500000000002,2.087,2.28275
2,12,5,5,2.287138888888889,2.265,2.6860000000000004
2,12,5,6,1.7046030104753582,1.38625,1.9770625
2,12,5,7,1.9137176907636508,1.4674375,2.44125
2,12,5,8,1.6300266669566996,1.339347501740197,2.2166875
2,12,5,9,1.4236182504089294,0.8440400680334668,2.0056249999999998
2,12,5,10,1.8608214285714286,1.72975,2.3272500000000003
2,12,5,11,1.6274210290854878,1.3046875,1.995625
2,12,5,12,2.0257741495321824,1.98551388844949,2.28625
2,12,5,13,1.7795804830910218,1.649,2.28475
2,12,5,14,1.9082307692307694,1.7080000000000002,2.279
2,12,5,15,1.9921058264718243,1.819375,2.280625
2,12,5,16,2.1517375000000003,1.71275,2.579125
2,12,5,17,2.0456834342448076,1.6510625,2.4692227817727104
2,12,5,18,2.08946385509067,1.9926249999999999,2.2828734928173446
2,12,5,19,1.4142050986033357,1.0958688801687022,1.9015091621496434
2,12,5,20,1.9787144097287654,1.6320000000000001,2.314332756100821
2,12,5,21,1.8632985559399586,1.6132594616442182,2.25025
2,12,5,22,1.9528027998326347,1.8072111639628787,2.20325
2,12,5,23,1.4565504928783686,1.1035,1.9275977329777803
2,13,6,0,2.2574910364624086,1.8557287112732006,2.3484831273097075
2,13,6,1,2.5403119840020083,2.4590929760030127,2.621530992001004
2,13,6,3,2.2619166666666666,2.1258749999999997,2.513375
2,13,6,4,1.7964267051639118,1.5007434680736913,2.18425
2,13,6,5,2.0496666666666665,2.0626875,2.3575625000000002
2,13,6,6,1.7883968290280756,1.4635625,2.3163125
2,13,6,7,2.0314399859118466,1.8474374999999998,2.291537130461419
2,13,6,8,1.8659668238724842,1.415875,2.1546250000000002
2,13,6,9,1.867201822107938,1.646566398971443,2.33575
2,13,6,10,1.9873333333333332,1.5338749999999999,2.622
2,13,6,11,2.0930357142857146,0.970125,3.202875
2,13,6,12,2.046107233940123,1.99925,2.497839786670675
2,13,6,13,1.7016785714285714,0.648875,2.294875
2,13,6,14,1.7623838261221039,1.2923389783663117,2.26875
2,13,6,15,1.86402331926504,1.47136837084882,2.261625
2,13,6,16,1.96642090801894,1.6459375,2.4055
2,13,6,17,2.028445962224099,1.924013660016894,2.186
2,13,6,18,2.30290625,1.7899375,2.7076875
2,13,6,19,1.938313642798638,1.7395977497952326,2.362875
2,13,6,20,1.8795669752707078,1.5171273627693451,2.277
2,13,6,21,2.1474906868322328,1.7432724579996974,2.478122386316065
2,13,6,22,1.8383125543847103,1.6899259836665348,2.169720829126234
2,13,6,23,1.9057146365464261,1.2313749999999999,2.3963733009548602
2,14,0,0,1.4356964030066315,0.8368125000000001,1.7834497495720845
2,14,0,1,1.8145,1.138,2.407625
2,14,0,2,2.11075,2.11075,2.11075
2,14,0,3,1.6252499999999999,1.531,1.7195
2,14,0,4,1.2955343682139913,0.763,2.048318045298076
2,14,0,5,1.633125,1.293625,2.1665625
2,14,0,6,2.2315750712553535,1.964,2.56475
2,14,0,7,2.1260001081339603,2.107375973205642,2.3466875
2,14,0,8,1.9808260110787068,1.5435,2.227370760390849
2,14,0,9,1.2987982329885315,0.8505723494827973,1.579375
2,14,0,10,1.414660768269775,0.933375,1.9127857682697749
2,14,0,11,2.2092588764804146,2.16025,2.6789016294412433
2,14,0,12,2.2176850292336954,2.05225,2.35475
2,14,0,13,0.9941249999999999,0.7756875,1.0931875
2,14,0,14,1.799553242627098,1.4801250000000001,2.2672499999999998
2,14,0,15,1.3343928571428572,0.626125,2.060375
2,14,0,16,2.3703303336692385,2.07575,2.5965
2,14,0,17,2.024139091475253,1.8465276534699615,2.327119395381558
2,14,0,18,2.2476620552985107,1.9476180829477663,2.63725
2,14,0,19,1.4338,0.75525,2.41675
2,14,0,20,1.8305250000000002,1.2092500000000002,2.226625
2,14,0,21,2.1814285714285715,2.02825,2.31725
2,14,0,22,1.687698943611294,1.423,2.1187447180564702
2,14,0,23,2.2535000000000003,2.0671875,2.2795625
2,15,1,0,1.6899899984898425,1.36425,2.323523612138279
2,15,1,1,1.6541666666666668,1.30275,2.273375
2,15,1,2,2.2173125,1.7345,2.6080625
2,15,1,3,2.0625,2.0625,2.0625
2,15,1,4,2.0960489494179075,1.7562499999999999,2.6074474195058395
2,15,1,5,2.427562182886347,2.0715,3.38475
2,15,1,6,2.0366917036375294,1.4181249999999999,2.3796489252354776
2,15,1,7,1.9934326795016006,1.3830729216450206,2.451
2,15,1,8,1.6808048615503142,1.053375,2.1827504912169
2,15,1,9,1.7726221438525598,1.803022512825114,2.08925
2,15,1,10,1.8439373944072524,1.1733964691928358,2.331
2,15,1,11,1.956353696896625,1.7536875,2.2943125
2,15,1,12,1.8597515027006888,1.7964980159779678,2.217789573191017
2,15,1,13,1.8959866284375881,1.8082448386557703,2.29825
2,15,1,14,1.7052740092682526,1.5346985103859656,2.0315
2,15,1,15,1.9954625151788794,1.7581250000000002,2.22075
2,15,1,16,2.1170145106710825,2.08925,2.2185
2,15,1,17,1.830040702301933,1.2375,2.3305
2,15,1,18,2.001593788515552,1.207,2.6230625
2,15,1,19,1.8517926830185005,1.09117797116913,2.4605
2,15,1,20,2.0789341764598936,1.780375,2.27225
2,15,1,21,2.051180201869654,1.791125,2.2550894200413345
2,15,1,22,1.825965361249052,1.3936139709753528,2.22725
2,15,1,23,2.309559060744279,2.15475,2.28425
2,16,2,0,1.5328816606215743,1.1154474909323615,2.007
2,16,2,1,2.1858750000000002,2.03375,2.3609999999999998
2,16,2,2,2.1803768223862825,1.885384111931412,2.398
2,16,2,3,1.9549153212667847,1.893747981900177,1.987997981900177
2,16,2,4,2.074457690815534,1.6092269178543692,2.481125
2,16,2,5,1.720272901849467,1.3420996270750132,2.15625
2,16,2,6,1.7661913090285035,1.319375,2.325019601737991
2,16,2,7,1.8856951186609305,1.6603125,2.370922194023762
2,16,2,8,1.9979444766548125,1.3999997364310142,2.47825
2,16,2,9,1.8290639555006234,1.2595625,2.23125
2,16,2,10,1.5259123725366401,0.8439375,1.946875
2,16,2,11,1.957093845138668,1.3576363780787384,2.4383125000000003
2,16,2,12,1.8550579096982736,1.27475,2.3678749999999997
2,16,2,13,1.680901202379925,0.87625,2.28475
2,16,2,14,1.7714500000000002,1.1989999999999998,2.369375
2,16,2,15,1.8095658941458796,1.376577070969375,2.2936875
2,16,2,16,1.860866129701762,0.9386875,2.3460625
2,16,2,17,1.8247,1.34775,2.1773125
2,16,2,18,1.7901266390069988,1.66325,2.1138824601484334
2,16,2,19,2.064,1.9545,2.3065
2,16,2,20,2.0125,1.7065,2.440375
2,16,2,21,1.90336068875134,1.63475,2.4137803951483408
2,16,2,22,1.9672676428113918,1.1335,2.24425
2,16,2,23,2.245857142857143,1.941875,2.5115
2,17,3,0,2.1017729275879176,1.915,2.2189093913818763
2,17,3,1,1.8378077351510471,1.3611875,2.2637611749978204
2,17,3,2,2.4713953395452584,2.1785,2.727593009317887
2,17,3,3,1.327125,1.0728125,1.5814375
2,17,3,4,1.6951075604630739,0.8928953627784434,2.1875
2,17,3,5,1.7420253865894608,1.2348125,2.376678391573749
2,17,3,6,1.9451181209320099,1.2817985146175577,2.585930909930064
2,17,3,7,2.0514377695296147,1.979,2.377631903571398
2,17,3,8,1.8145714285714285,1.4456250000000002,2.090125
2,17,3,9,1.968706467090317,1.7215495583242832,2.2518124999999998
2,17,3,10,2.118617361844213,1.332,2.8952183956345214
2,17,3,11,1.6232440976568252,1.259258536690214,2.0378125
2,17,3,12,2.4831785714285712,2.245125,2.6035
2,17,3,13,0.9016859471036843,0.8804039206555265,0.9144039206555266
2,17,3,14,2.0703081290603307,1.9515740779083321,2.3776936342822315
2,17,3,15,2.0986675671370714,1.709375,2.5779375
2,17,3,16,2.1935850528008367,1.7686949024118417,2.438010157308404
2,17,3,17,1.8207378789187105,1.4015,2.244
2,17,3,18,1.8167174384169442,1.2682499999999999,2.2639740503036556
2,17,3,19,2.262631116849289,2.0576875,2.4916875
2,17,3,20,1.881003460466634,1.4005,2.2579798606266266
2,17,3,21,1.779470948936478,0.76025,2.392
2,17,3,22,2.0754107563582114,1.8105624999999999,2.4989908624543022
2,17,3,23,1.8270277777777777,1.27525,2.21825
2,18,4,0,1.4165175676111001,1.0336875,1.8132763514166506
2,18,4,1,1.2149999999999999,1.184,1.246
2,18,4,2,2.2235,2.2235,2.2235
2,18,4,3,2.14068791567748,1.7189068735162196,2.56246895783874
2,18,4,4,2.19725,1.7925,2.622625
2,18,4,5,1.769765180554198,1.355,2.0698749999999997
2,18,4,6,1.880563799236294,1.683,2.299
2,18,4,7,1.9097938907843015,1.7199654627288277,2.213625
2,18,4,8,2.3963519235095956,2.0045,2.65875
2,18,4,9,1.655069319820186,1.1375514267363709,1.98875
2,18,4,10,1.5661379786774678,0.7275,2.15875
2,18,4,11,1.6930731738852225,1.0841677795141262,2.2581875
2,18,4,12,2.1920848643822097,1.8779375,2.5365114828665725
2,18,4,13,1.133538994799099,0.4225834222302001,1.5357450190882684
2,18,4,14,2.1553807822059268,1.84025,2.5525
2,18,4,15,1.996481240849913,1.7845,2.37139536874688
2,18,4,16,1.7887074288993678,1.6529705745439944,2.136125
2,18,4,17,2.1016521080617614,1.8235,2.32025
2,18,4,18,2.1227964826948154,1.7431306548214853,2.3689999999999998
2,18,4,19,1.5845932820226576,1.0322176179007179,1.9458569972692141
2,18,4,20,1.6829705732177165,1.251125,2.137089170869969
2,18,4,21,2.0552,1.879875,2.2261875
2,18,4,22,1.5027466531663374,0.414,2.289
2,18,4,23,2.132241844133486,2.0056826853232748,2.3405
2,19,5,0,1.8913743965529857,1.8068115948294783,2.0139365948294783
2,19,5,1,1.997544743150011,1.6393171147250167,2.5444421147250167
2,19,5,2,2.53675,2.277875,2.7956250000000002
2,19,5,3,2.0203333333333333,1.9758749999999998,2.088875
2,19,5,4,2.1026,2.04325,2.2745
2,19,5,5,1.8805375070780705,1.5210813243197396,2.22925
2,19,5,6,1.7264147459580819,1.3285421433226863,2.2793184513629283
2,19,5,7,1.9927618879919367,1.7795,2.2345
2,19,5,8,2.0241836720330992,1.62275,2.4846835038386246
2,19,5,9,1.7847374055465441,1.4232412963370322,2.2007499999999998
2,19,5,10,2.260631031100377,1.90025,2.4816875
2,19,5,11,1.4907868068660222,1.073,1.91575
2,19,5,12,1.9724999032624688,1.9622494679435794,2.019625
2,19,5,13,1.7708702399452707,1.70925,1.88275
2,19,5,14,1.8582471651786827,1.7506593251785878,2.157375
2,19,5,15,1.8705189214437348,1.586375,2.266125
2,19,5,16,2.0790866167086857,1.694125,2.537
2,19,5,17,1.7677605005456183,1.4110624999999999,2.2034375
2,19,5,18,1.9316701742307223,1.639875,2.2008125
2,19,5,19,2.153077768010087,2.09125,2.381
2,19,5,20,1.8079724813019022,1.434929021250781,2.35525
2,19,5,21,1.6736532504400692,0.8603792828049932,2.115875
2,19,5,22,1.787250286348399,1.504375,2.2040902177432224
2,19,5,23,2.134030945272604,1.9759375000000001,2.394125
2,20,6,0,2.1195111764615078,1.8602492517170743,2.37194371094035
2,20,6,1,1.8747423694608465,1.7725102585579022,2.2561556166082126
2,20,6,2,2.044135746759081,1.4654020149879792,2.4212109231743404
2,20,6,3,1.35975,1.35975,1.35975
2,20,6,4,1.6276071428571428,1.12175,2.1215
2,20,6,5,1.6538613301251417,1.148375011302962,2.2262977307787626
2,20,6,6,1.6126250000000002,1.2290625,2.0351875
2,20,6,7,1.9084879796500087,1.342375,2.4183125
2,20,6,8,1.736609628797029,1.49975,2.057
2,20,6,9,2.166184691497189,1.7654645372457838,2.3423125
2,20,6,10,2.1244779573091273,1.8386481452873555,2.34975
2,20,6,11,1.287875,0.69175,1.814375
2,20,6,12,2.186107142857143,1.9175,2.4933750000000003
2,20,6,13,2.1094087519470976,1.7429699288718912,2.3075
2,20,6,14,1.836430893428937,1.38625,2.39525
2,20,6,15,1.8362480780375146,1.4835798620708611,2.2681921673759593
2,20,6,16,2.0714573894954436,1.597625,2.5133125
2,20,6,17,2.082028753272086,1.456,2.608120006544172
2,20,6,18,1.9122723370553085,1.759,2.1424734608907388
2,20,6,19,1.7588139172420567,1.35325,2.23275
2,20,6,20,1.9097430091059586,1.5737311437605268,2.4189999999999996
2,20,6,21,1.9590617319421426,1.7356112755104216,2.245875
2,20,6,22,1.5716024509923068,1.1268484078044003,2.0092526220186486
2,20,6,23,2.2739754889336568,1.746850127410285,2.62975
2,21,0,0,2.216391421900869,2.1449899820004266,2.3339028182957207
2,21,0,1,1.7692484677308207,1.530997701596231,2.0074992338654103
2,21,0,2,2.1942653940969783,2.1942653940969783,2.1942653940969783
2,21,0,3,1.821625,1.6650625,1.9781875
2,21,0,4,1.391,1.199875,1.5481250000000002
2,21,0,5,1.7915833333333333,1.577125,1.9004375
2,21,0,6,1.9595227272727271,1.6545,2.40775
2,21,0,7,1.945207000024758,1.6670625,2.54
2,21,0,8,1.9609999999999999,1.712625,2.4098125
2,21,0,9,2.136625,2.1214375,2.1518125
2,21,0,10,1.8060852881390932,1.544875,2.07387793220864
2,21,0,11,1.890784817647462,1.3745,2.2705
2,21,0,12,2.3913578398700226,2.071538422121229,2.492890188602387
2,21,0,13,2.186309836275296,1.9190218934571104,2.6275
2,21,0,14,1.815073869109068,1.3166250000000002,2.374875
2,21,0,15,1.761075200201483,1.1886906797375738,2.135087057414487
2,21,0,16,2.1978900134354387,1.977137998643768,2.430177597925246
2,21,0,17,2.129650260013484,1.681650260013484,2.5335
2,21,0,18,1.9151650396059319,1.384375,2.5871777376355904
2,21,0,19,1.9172223531922574,1.7421875,2.231583529788386
2,21,0,20,1.764188786781139,1.2561875,2.009625539756713
2,21,0,21,2.2010833333333335,2.0714375,2.37125
2,21,0,22,1.4838744168372384,0.38,2.2476854589303343
2,21,0,23,2.0003617450905673,1.553625,2.385440352907553
2,22,1,0,1.9901785714285716,1.9188749999999999,2.086875
2,22,1,1,2.0461694553286045,1.9743791829929065,2.117959727664302
2,22,1,2,2.34585194143621,2.1100279121543153,2.533875
2,22,1,3,2.0022270907549933,1.8968125,2.118164590754993
2,22,1,4,2.0018767804548823,1.67225,2.251
2,22,1,5,2.03644272090546,1.9615,2.3656523791476527
2,22,1,6,2.0468819983296154,1.8479240057985318,2.1871875000000003
2,22,1,7,2.192963532311269,1.967842553546177,2.566747154332946
2,22,1,8,1.7584066623665782,1.44375,2.135
2,22,1,9,1.72591137939901,0.92625,2.259579543091673
2,22,1,10,2.055744995192492,1.7162324831737221,2.494
2,22,1,11,1.9240504327869283,1.54,2.348979369306255
2,22,1,12,1.8485187185250327,1.357,2.219765388937745
2,22,1,13,2.025431422985875,1.779104570163124,2.203765556600392
2,22,1,14,1.9180181253305264,1.29625,2.22025
2,22,1,15,2.0947715056058747,2.059869449544509,2.3093271197723926
2,22,1,16,2.0392018724901146,1.9275,2.2895
2,22,1,17,1.9134425356288094,1.8009676327263093,2.4125
2,22,1,18,1.965556066941233,1.9094360151524767,2.422734342507752
2,22,1,19,2.28330496048372,2.041875,2.4975
2,22,1,20,1.727494520410078,1.2861250000000002,2.2205209781797723
2,22,1,21,1.65520438651107,0.971125,2.1546563547299398
2,22,1,22,1.698633871759793,1.4654548458381371,2.04625
2,22,1,23,2.1026811359382687,1.7856339757839406,2.3896249999999997
2,23,2,0,2.5065625000000002,2.1583750000000004,3.2325625000000002
2,23,2,1,2.1916875,2.053375,2.3225625
2,23,2,2,2.48775,2.204375,2.686125
2,23,2,3,1.6917137743245718,1.4134375,1.8699999999999999
2,23,2,4,1.7050128056103229,1.09875,2.242564028051615
2,23,2,5,1.773292156735714,1.35325,2.34725
2,23,2,6,1.8789910471070448,1.423875,2.398625
2,23,2,7,1.806363000933999,1.65925,2.198
2,23,2,8,2.2776595109583058,1.9921269491136413,2.6368692202752495
2,23,2,9,1.9170789797887562,1.656,2.2635
2,23,2,10,2.250818373302552,1.9325,2.487625
2,23,2,11,2.1752534851127567,1.70775,2.6815
2,23,2,12,1.9767758820183636,1.977,2.3355
2,23,2,13,1.6839006384801982,1.4897077853510694,2.1101875000000003
2,23,2,14,1.7236716529246254,1.2805,2.3886704639065828
2,23,2,15,1.9243145304093168,1.3880739659769343,2.3895625000000003
2,23,2,16,1.8396430559934567,1.2718570498281223,2.3693750000000002
2,23,2,17,2.3323591370996684,2.1658749999999998,2.476975254048175
2,23,2,18,2.0913558626688626,1.58925,2.3845
2,23,2,19,1.74003008558215,1.56575,1.9545
2,23,2,20,1.7313691431245564,1.3403125,2.071019876448019
2,23,2,21,1.7767212198966804,1.1351368594713058,2.2895
2,23,2,22,2.1675363132265137,1.8009070355213677,2.28225
2,23,2,23,2.075696810252156,1.8193124999999999,2.418555221479741
2,24,3,0,1.8704,1.61625,2.2525
2,24,3,1,2.221,2.221,2.221
2,24,3,2,2.419875,2.1863125,2.6534375
2,24,3,3,1.919337293063091,1.5694375,2.030125
2,24,3,4,2.7973749999999997,2.5234375,3.0713125
2,24,3,5,1.546629236680822,0.9746938550212332,1.835
2,24,3,6,2.06290604417502,1.603625,2.603
2,24,3,7,1.7754316097689948,1.5169375,2.2889375
2,24,3,8,1.8167588180031111,1.3625,2.29
2,24,3,9,1.949482720293744,1.632053495194504,2.328125
2,24,3,10,1.887171641485694,1.985660060578351,2.1784582727486654
2,24,3,11,2.504472178776869,1.9097489789510764,3.3168490730763325
2,24,3,12,1.8541820925838532,1.3740625,2.0240616078811517
2,24,3,13,1.4974223445563921,0.6134999999999999,2.421399430769246
2,24,3,14,1.88371680084989,1.551401425422941,2.3962747396095594
2,24,3,15,2.0546070351228747,1.6475625,2.3158125
2,24,3,16,1.908700051717397,1.446,2.45875
2,24,3,17,1.945205138219788,1.883,2.32025
2,24,3,18,2.1926079319762866,1.5920625,2.6786875
2,24,3,19,1.8686844208136992,1.66625,2.28275
2,24,3,20,1.4731042123262832,1.1843443990415208,1.8562500000000002
2,24,3,21,2.218913326950163,2.2105625,2.4253125
2,24,3,22,1.593769315458672,1.1335,2.29275
2,24,3,23,1.7998295865481884,1.2466249999999999,2.2407500000000002
2,25,4,0,1.864375,1.7294375,2.2813125
2,25,4,1,2.2375,2.201625,2.273375
2,25,4,2,1.4812184041538368,1.167202606230755,1.7796249999999998
2,25,4,3,2.1541007527333074,1.962651757791596,2.5015969848251336
2,25,4,4,1.724660668028607,1.3545508910138364,2.1603952644310525
2,25,4,5,1.7333647108366024,1.337988891857841,2.1675
2,25,4,6,1.9808576784525354,1.7208083476718716,2.4782848345680013
2,25,4,7,2.028342003740375,1.633125,2.4243125
2,25,4,8,1.8898491496342902,1.8322313783922564,2.1459375
2,25,4,9,2.107178493236585,1.758701436064182,2.50875
2,25,4,10,2.0735,2.0685624999999996,2.449
2,25,4,11,1.7704263771622166,1.073,2.3152522807103706
2,25,4,12,2.358226197822599,2.4635,2.633100434131989
2,25,4,13,1.9812180043735736,1.7684603819122158,2.288625
2,25,4,14,1.9167936625494937,1.6362255260168987,2.327
2,25,4,15,1.7357261129601342,1.30475,2.13425
2,25,4,16,1.8280362901869722,1.4470892256963799,2.2660068913928324
2,25,4,17,2.1722199217610294,1.6299146774664048,2.680875
2,25,4,18,2.2688670111379845,1.9297499999999999,2.6500000000000004
2,25,4,19,1.5855349850557008,1.1105,2.11825
2,25,4,20,1.8203597058953034,1.75975,2.2385
2,25,4,21,2.051722786213623,1.75275,2.387121550287033
2,25,4,22,2.3054410757298474,1.8946874999999999,2.7824402304829863
2,25,4,23,2.270277312067987,2.1304374999999998,2.4403246234210356
2,26,5,0,1.7421442953860138,1.5075024289379895,2.0586068865221363
2,26,5,1,1.6890439824062509,1.1529699120312535,2.3975
2,26,5,2,1.7686250000000001,1.7109375,1.8263125
2,26,5,3,1.3241392282965945,0.8570625,1.9453945642221329
2,26,5,4,1.2928420125084503,0.7534600625422515,1.8705
2,26,5,5,2.0080595416314844,1.6625,2.3400418063127058
2,26,5,6,1.675019793046019,1.377526098514518,2.170125
2,26,5,7,1.855039441143124,1.442808252146934,2.26475
2,26,5,8,1.982042779612011,2.038379356174969,2.1549198531800062
2,26,5,9,1.9549194803248722,1.65525,2.4775
2,26,5,10,2.0125946717339014,1.7456329476852395,2.3695722821425367
2,26,5,11,1.7893629737060357,1.56275,2.15325
2,26,5,12,1.853692631893459,1.3486317082955575,2.149875
2,26,5,13,1.945834796236728,1.8355000000000001,2.234375
2,26,5,14,2.0730524598097033,1.7455,2.3769980554436145
2,26,5,15,1.9910390641022535,1.7815,2.26975
2,26,5,16,1.7272929725813153,1.35925,2.2215
2,26,5,17,1.9257005103487506,1.6802051030843757,2.3274462244054286
2,26,5,18,1.9077197607142249,1.606875,2.210907590407064
2,26,5,19,1.9929252399681254,1.7830590812088447,2.2828749999999998
2,26,5,20,1.6165576344272559,1.1611875,2.0661875
2,26,5,21,1.8517473614523152,1.56975,2.200304780279177
2,26,5,22,2.0275727370194487,1.7183530546350538,2.2901590757610406
2,26,5,23,1.9943864220688947,1.435700468637739,2.5152602457250013
2,27,6,0,2.237922009428056,2.0380000000000003,2.466900607393576
2,27,6,1,1.6885000000000001,1.4815,2.080875
